feature_i,feature_j,correlation,abs_correlation
37,53,-0.0050953521068992655,0.0050953521068992655
20,49,-0.005039094674265678,0.005039094674265678
22,60,-0.005038602511585304,0.005038602511585304
38,43,-0.005004597588584836,0.005004597588584836
23,42,-0.00495884632515713,0.00495884632515713
19,23,-0.004891450463576552,0.004891450463576552
30,51,0.00488778702367118,0.00488778702367118
25,26,-0.004854026166905211,0.004854026166905211
40,49,-0.004846956425703291,0.004846956425703291
14,21,0.0048165369494534375,0.0048165369494534375
2,13,-0.004816197406678347,0.004816197406678347
41,51,-0.0048020638477043924,0.0048020638477043924
22,55,-0.0048016441155033715,0.0048016441155033715
28,43,-0.004768660723705081,0.004768660723705081
35,59,-0.0047357737098604,0.0047357737098604
29,49,-0.004690898143325009,0.004690898143325009
15,51,-0.004659070246288039,0.004659070246288039
22,59,-0.004642324333369714,0.004642324333369714
22,56,-0.004624146302039241,0.004624146302039241
56,63,0.004612561635801979,0.004612561635801979
7,30,-0.004606798612809316,0.004606798612809316
27,54,0.0045353970252356175,0.0045353970252356175
0,31,-0.004436560178772039,0.004436560178772039
0,47,0.004361474729088645,0.004361474729088645
16,59,0.004360455444402282,0.004360455444402282
26,54,-0.004358157923611643,0.004358157923611643
0,14,-0.004311375797106911,0.004311375797106911
0,43,-0.0043024240441442265,0.0043024240441442265
40,41,0.0042183705247116985,0.0042183705247116985
23,43,0.004196264738459704,0.004196264738459704
2,14,-0.004184766236789738,0.004184766236789738
17,41,0.004094424916334223,0.004094424916334223
2,26,0.004091271823400371,0.004091271823400371
35,44,-0.004083057433447292,0.004083057433447292
58,59,0.004037722632792805,0.004037722632792805
0,3,0.003938971082745421,0.003938971082745421
3,25,-0.0038240350702021713,0.0038240350702021713
25,38,0.003735470900587696,0.003735470900587696
8,11,0.0037118508480186644,0.0037118508480186644
7,44,0.003704753807309464,0.003704753807309464
11,28,-0.0036862764253440842,0.0036862764253440842
29,54,-0.0036597029351905846,0.0036597029351905846
2,23,-0.0036067449708846004,0.0036067449708846004
17,33,-0.003577252785318315,0.003577252785318315
12,51,-0.0035026698556345033,0.0035026698556345033
25,43,0.003471073615689589,0.003471073615689589
38,46,0.0034510249404423607,0.0034510249404423607
12,25,0.0034377777899423523,0.0034377777899423523
55,58,0.003430425111951423,0.003430425111951423
12,20,0.003375668641581841,0.003375668641581841
15,32,-0.0032877459755667,0.0032877459755667
8,31,-0.003241508467900315,0.003241508467900315
42,47,-0.003220249506437928,0.003220249506437928
7,59,-0.0030516773513413805,0.0030516773513413805
10,61,0.0030060989666362108,0.0030060989666362108
25,59,-0.002966971681555057,0.002966971681555057
5,44,-0.002959611019209111,0.002959611019209111
30,59,0.0027880873441467244,0.0027880873441467244
4,15,-0.002785076695672203,0.002785076695672203
5,60,0.002745201436027509,0.002745201436027509
11,24,0.0027367754720308826,0.0027367754720308826
0,35,-0.0027167021938875645,0.0027167021938875645
3,56,0.002706518999558143,0.002706518999558143
16,18,-0.0026998115487623206,0.0026998115487623206
40,58,0.002686930465612373,0.002686930465612373
34,47,0.0026387479447484105,0.0026387479447484105
37,62,-0.0025830230370009356,0.0025830230370009356
3,50,0.0025828299644595465,0.0025828299644595465
13,22,0.002552362644887368,0.002552362644887368
17,56,0.0024941063071708554,0.0024941063071708554
1,47,0.002480336007784079,0.002480336007784079
5,31,-0.002466576473615744,0.002466576473615744
25,36,-0.0024314012759302293,0.0024314012759302293
1,2,0.0024188470571201177,0.0024188470571201177
20,61,0.002404164904888168,0.002404164904888168
5,42,-0.0023745892786444945,0.0023745892786444945
18,57,0.0023244283043948972,0.0023244283043948972
2,16,-0.002265923833283586,0.002265923833283586
36,49,-0.002247230194828451,0.002247230194828451
23,29,0.0021596695247522385,0.0021596695247522385
28,36,0.0021088397285334063,0.0021088397285334063
19,38,0.002105252124475651,0.002105252124475651
12,19,-0.0021040067448653953,0.0021040067448653953
32,59,0.002079969624331534,0.002079969624331534
54,62,0.0020390823065579372,0.0020390823065579372
45,63,-0.00198897204397555,0.00198897204397555
14,52,0.0019866316417591926,0.0019866316417591926
42,58,0.001980129208154889,0.001980129208154889
8,36,-0.0019120681572304561,0.0019120681572304561
23,49,-0.0018781679038796454,0.0018781679038796454
18,39,-0.0018330858308660716,0.0018330858308660716
14,50,-0.0018197041347797385,0.0018197041347797385
21,58,-0.0018043168140649648,0.0018043168140649648
40,53,-0.0018031565114669218,0.0018031565114669218
5,53,-0.0017065835983298347,0.0017065835983298347
7,49,-0.001703226471243124,0.001703226471243124
43,58,0.0016821417506132997,0.0016821417506132997
15,39,0.0016346355066067918,0.0016346355066067918
29,45,-0.0016171766098428755,0.0016171766098428755
32,49,0.00161095357017765,0.00161095357017765
10,18,-0.0015100193329208754,0.0015100193329208754
17,47,0.0015023315213998027,0.0015023315213998027
13,51,0.0014926083283971305,0.0014926083283971305
29,47,-0.0014728219833124263,0.0014728219833124263
31,45,-0.0014688617753475064,0.0014688617753475064
17,25,0.0014425813759787222,0.0014425813759787222
13,62,-0.0013778719128003177,0.0013778719128003177
2,5,-0.001371397317102639,0.001371397317102639
26,29,-0.0012971939852707947,0.0012971939852707947
26,51,0.0012356014830081272,0.0012356014830081272
21,33,-0.0011261266237265733,0.0011261266237265733
1,46,0.0011085747087740301,0.0011085747087740301
9,51,-0.0010667154373249518,0.0010667154373249518
31,46,-0.001045408066505283,0.001045408066505283
7,14,-0.001007609070112322,0.001007609070112322
42,43,0.0009555256349243233,0.0009555256349243233
1,11,-0.0009412286729457363,0.0009412286729457363
16,53,0.0009285510996249623,0.0009285510996249623
50,53,-0.0009082585804314132,0.0009082585804314132
12,54,0.0008792491811299709,0.0008792491811299709
48,55,0.0008447566592256241,0.0008447566592256241
20,35,-0.0008094089175388758,0.0008094089175388758
37,49,0.0008053842955195677,0.0008053842955195677
0,61,-0.000754820887669673,0.000754820887669673
46,58,0.0007461529022727484,0.0007461529022727484
55,56,0.0007324423509149959,0.0007324423509149959
27,63,-0.0006692440413052519,0.0006692440413052519
1,33,0.0005881136123350274,0.0005881136123350274
23,41,-0.0005578922102653581,0.0005578922102653581
5,24,-0.0005438988609978607,0.0005438988609978607
12,26,-0.0005400343387222852,0.0005400343387222852
27,59,0.0005340396216043783,0.0005340396216043783
21,45,-0.0005339098088697268,0.0005339098088697268
34,35,-0.0005204674350258343,0.0005204674350258343
8,30,-0.0004889376824244672,0.0004889376824244672
3,12,-0.00045179756716178497,0.00045179756716178497
47,59,0.0004282187818313555,0.0004282187818313555
46,52,0.00042732441002314383,0.00042732441002314383
13,17,-0.0003900821722480562,0.0003900821722480562
24,49,0.00038341422961183784,0.00038341422961183784
28,49,0.00036922758324534755,0.00036922758324534755
5,43,-0.00033132275516527216,0.00033132275516527216
18,24,-0.00032865175068698697,0.00032865175068698697
15,42,0.0003090678597173333,0.0003090678597173333
61,62,-0.0003027316231447407,0.0003027316231447407
0,52,0.00028810067082975097,0.00028810067082975097
11,32,0.0002533754059160698,0.0002533754059160698
18,40,-0.0001444303880193147,0.0001444303880193147
33,62,0.0001337609063899718,0.0001337609063899718
7,12,0.00012582731323160004,0.00012582731323160004
11,53,0.00011126375600254242,0.00011126375600254242
7,27,0.00010284008303369003,0.00010284008303369003
0,17,9.06635105313121e-05,9.06635105313121e-05
17,35,8.131628859297857e-05,8.131628859297857e-05
2,50,-6.269145733311434e-05,6.269145733311434e-05
45,49,-3.823253557530903e-05,3.823253557530903e-05
